sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:route,ADD_INFO:dose,ADD_INFO:drug,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
,actemra,-1,,intravenous_infusion,620,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,,-1,,,17.5,methotrexate,0.00,APPROVED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,186,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247500,
,,-1,,,22.5,methotrexate,0.00,APPROVED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,190,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247500,
,,-1,,,3.5,prednisone,0.00,APPROVED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,1000,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247500,
,,-1,,,30,methotrexate,0.00,APPROVED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,195,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247500,
,,-1,,,35,methotrexate,0.00,APPROVED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,2000,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247500,
,,-1,,,40,methotrexate,0.00,APPROVED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,198,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247500,
,,-1,,,70,methotrexate,0.00,APPROVED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,,0,
,remicade,-1,,oral,20,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247500,
,,-1,,,85,methotrexate,0.00,APPROVED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,200,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247500,
,,-1,,,125,methotrexate,0.00,APPROVED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,,0,
,remicade,-1,,subcutaneous,325,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,400,methotrexate,0.00,APPROVED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,,0,
,remsima,-1,,intravenous_infusion,150,infliximab,0.73,UNCHECKED,UNREVIEWED,,0,36783415,infliximab Intravenous Solution [Remsima],Drug,MAPS_TO,,CT,1648213286789,
,,-1,,intramuscular,10,methotrexate,0.00,APPROVED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,210,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,intramuscular,15,methotrexate,0.00,APPROVED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,,0,
,remsima,-1,,intravenous_infusion,200,infliximab,0.73,UNCHECKED,UNREVIEWED,,0,36783415,infliximab Intravenous Solution [Remsima],Drug,MAPS_TO,,CT,1648213286789,
,,-1,,intramuscular,17.5,methotrexate,0.00,APPROVED,UNREVIEWED,,0,1305058,methotrexate,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,213,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,180,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,remsima,-1,,intravenous_infusion,300,infliximab,0.73,UNCHECKED,UNREVIEWED,,0,36783415,infliximab Intravenous Solution [Remsima],Drug,MAPS_TO,,CT,1648213286789,
,,-1,,,200,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,216,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,remsima,-1,,intravenous_infusion,400,infliximab,0.73,UNCHECKED,UNREVIEWED,,0,36783415,infliximab Intravenous Solution [Remsima],Drug,MAPS_TO,,CT,1648213286789,
,,-1,,oral,500,cyclosporine,0.00,APPROVED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,,0,
,remsima,-1,,intravenous_infusion,500,infliximab,0.73,UNCHECKED,UNREVIEWED,,0,36783415,infliximab Intravenous Solution [Remsima],Drug,MAPS_TO,,CT,1648213286789,
,,-1,,,480,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,219,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,25,cyclophosphamide,0.00,APPROVED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,,0,
,remsima,-1,,intravenous_infusion,600,infliximab,0.73,UNCHECKED,UNREVIEWED,,0,36783415,infliximab Intravenous Solution [Remsima],Drug,MAPS_TO,,CT,1648213286789,
,,-1,,,600,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,220,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,750,cyclophosphamide,0.00,APPROVED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,,0,
,remsima,-1,,intravenous_infusion,800,infliximab,0.73,UNCHECKED,UNREVIEWED,,0,36783415,infliximab Intravenous Solution [Remsima],Drug,MAPS_TO,,CT,1648213286789,
,,-1,,,800,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,taltz,-1,,subcutaneous,80,ixekizumab,0.74,UNCHECKED,UNREVIEWED,,0,44082763,ixekizumab Injectable Solution [Taltz],Drug,MAPS_TO,,CT,1648221184380,
,remicade,-1,,intravenous_infusion,225,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,1500,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,taltz,-1,,subcutaneous,150,ixekizumab,0.74,UNCHECKED,UNREVIEWED,,0,44082763,ixekizumab Injectable Solution [Taltz],Drug,MAPS_TO,,CT,1648221184380,
,,-1,,,2000,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,228,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,taltz,-1,,subcutaneous,160,ixekizumab,0.74,UNCHECKED,UNREVIEWED,,0,44082763,ixekizumab Injectable Solution [Taltz],Drug,MAPS_TO,,CT,1648221184380,
,,-1,,oral,150,cyclophosphamide,0.00,APPROVED,UNREVIEWED,,0,1310317,cyclophosphamide,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,230,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,intramuscular,1000,project_medicine,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,232,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,subcutaneous,1,project_medicine,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,240,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,intravenous_infusion,520,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,245,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,mabthera,-1,,intravenous_infusion,,rituximab,0.62,UNCHECKED,UNREVIEWED,,0,36787164,rituximab Intravenous Solution [MabThera],Drug,MAPS_TO,,CT,1648211285356,
,,-1,,intravenous_infusion,60000,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,mabthera,-1,,intravenous_infusion,40,rituximab,0.62,UNCHECKED,UNREVIEWED,,0,36787164,rituximab Intravenous Solution [MabThera],Drug,MAPS_TO,,CT,1648211285356,
,remicade,-1,,intravenous_infusion,246,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,oral,1,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,mabthera,-1,,intravenous_infusion,100,rituximab,0.62,UNCHECKED,UNREVIEWED,,0,36787164,rituximab Intravenous Solution [MabThera],Drug,MAPS_TO,,CT,1648211285356,
,remicade,-1,,intravenous_infusion,250,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,25,leflunomide,0.00,APPROVED,UNREVIEWED,,0,1101898,leflunomide,Drug,MAPS_TO,,,0,
,mabthera,-1,,intravenous_infusion,500,rituximab,0.62,UNCHECKED,UNREVIEWED,,0,36787164,rituximab Intravenous Solution [MabThera],Drug,MAPS_TO,,CT,1648211285356,
,remicade,-1,,intravenous_infusion,255,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,oral,7.5,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,mabthera,-1,,intravenous_infusion,600,rituximab,0.62,UNCHECKED,UNREVIEWED,,0,36787164,rituximab Intravenous Solution [MabThera],Drug,MAPS_TO,,CT,1648211285356,
,remicade,-1,,intravenous_infusion,260,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,70,leflunomide,0.00,APPROVED,UNREVIEWED,,0,1101898,leflunomide,Drug,MAPS_TO,,,0,
,mabthera,-1,,intravenous_infusion,750,rituximab,0.62,UNCHECKED,UNREVIEWED,,0,36787164,rituximab Intravenous Solution [MabThera],Drug,MAPS_TO,,CT,1648211285356,
,remicade,-1,,intravenous_infusion,270,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,140,leflunomide,0.00,APPROVED,UNREVIEWED,,0,1101898,leflunomide,Drug,MAPS_TO,,,0,
,mabthera,-1,,intravenous_infusion,1000,rituximab,0.62,UNCHECKED,UNREVIEWED,,0,36787164,rituximab Intravenous Solution [MabThera],Drug,MAPS_TO,,CT,1648211285356,
,,-1,,oral,81,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,275,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,oral,90,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,mabthera,-1,,intravenous_infusion,2000,rituximab,0.62,UNCHECKED,UNREVIEWED,,0,36787164,rituximab Intravenous Solution [MabThera],Drug,MAPS_TO,,CT,1648211285356,
,,-1,,oral,125,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,276,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,oral,150,other_medication,0.00,APPROVED,UNREVIEWED,,0,2616396,Unclassified drugs or biologicals,Drug,MAPS_TO,,,0,
,rixathon,-1,,intravenous_infusion,1000,rituximab,0.55,UNCHECKED,UNREVIEWED,,0,40743660,rituximab Injectable Solution [Rixathon],Drug,MAPS_TO,,CT,1648212429610,
,,-1,,oral,100,azathioprine,0.00,APPROVED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,280,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,actemra,-1,,intravenous_infusion,624,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,,-1,,oral,125,azathioprine,0.00,APPROVED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,,0,
,kevzara,-1,,subcutaneous,200,sarilumab,0.72,UNCHECKED,UNREVIEWED,,0,40744732,sarilumab Injectable Solution [Kevzara],Drug,MAPS_TO,,CT,1648219732651,
,,-1,,oral,150,azathioprine,0.00,APPROVED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,,0,
,actemra,-1,,intravenous_infusion,640,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,remicade,-1,,intravenous_infusion,285,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,oral,200,azathioprine,0.00,APPROVED,UNREVIEWED,,0,19014878,azathioprine,Drug,MAPS_TO,,,0,
,cosentyx,-1,,intravenous_infusion,150,secukinumab,0.60,APPROVED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
,,-1,,,,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,actemra,-1,,intravenous_infusion,650,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,remicade,-1,,intravenous_infusion,288,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,0.4,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,cosentyx,-1,,intravenous_infusion,200,secukinumab,0.60,APPROVED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
,,-1,,,1,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,actemra,-1,,intravenous_infusion,656,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,,-1,,,2,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,290,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,10,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,cosentyx,-1,,intravenous_infusion,300,secukinumab,0.60,APPROVED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
,,-1,,,25,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,actemra,-1,,intravenous_infusion,660,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,,-1,,,40,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,300,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,100,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,cosentyx,-1,,oral,300,secukinumab,0.60,APPROVED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
,,-1,,,114,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,actemra,-1,,intravenous_infusion,670,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,,-1,,,150,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,cosentyx,-1,,subcutaneous,10,secukinumab,0.60,APPROVED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
,remicade,-1,,intravenous_infusion,310,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,200,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,actemra,-1,,intravenous_infusion,672,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,,-1,,,250,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,cosentyx,-1,,subcutaneous,100,secukinumab,0.60,APPROVED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
,remicade,-1,,intravenous_infusion,312,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,300,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,actemra,-1,,intravenous_infusion,680,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,,-1,,,342,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,cosentyx,-1,,subcutaneous,125,secukinumab,0.60,APPROVED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
,,-1,,,400,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,320,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,actemra,-1,,intravenous_infusion,688,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,,-1,,,500,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,cosentyx,-1,,subcutaneous,150,secukinumab,0.60,APPROVED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
,,-1,,,800,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,actemra,-1,,intravenous_infusion,700,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,remicade,-1,,intravenous_infusion,325,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,oral,200,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,cosentyx,-1,,subcutaneous,159,secukinumab,0.60,APPROVED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
,,-1,,oral,250,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,actemra,-1,,intravenous_infusion,704,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,remicade,-1,,intravenous_infusion,330,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,oral,262.5,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,cosentyx,-1,,subcutaneous,200,secukinumab,0.60,APPROVED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
,actemra,-1,,intravenous_infusion,720,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,,-1,,oral,400,hydroxychloroquine,0.00,APPROVED,UNREVIEWED,,0,1792515,chloroquine,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,335,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,0,cyclosporine,0.00,APPROVED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,,0,
,cosentyx,-1,,subcutaneous,300,secukinumab,0.60,APPROVED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
,,-1,,,50,cyclosporine,0.00,APPROVED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,,0,
,actemra,-1,,intravenous_infusion,730,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,,-1,,,100,cyclosporine,0.00,APPROVED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,340,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,120,cyclosporine,0.00,APPROVED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,,0,
,cosentyx,-1,,subcutaneous,360,secukinumab,0.60,APPROVED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
,,-1,,,125,cyclosporine,0.00,APPROVED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,,0,
,actemra,-1,,intravenous_infusion,736,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,,-1,,,150,cyclosporine,0.00,APPROVED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,350,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,cosentyx,-1,,subcutaneous,400,secukinumab,0.60,APPROVED,UNREVIEWED,,0,44026126,secukinumab Injectable Solution [Cosentyx],Drug,MAPS_TO,,CT,1648218999368,
,,-1,,,200,cyclosporine,0.00,APPROVED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,,0,
,actemra,-1,,intravenous_infusion,740,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,,-1,,,225,cyclosporine,0.00,APPROVED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,,0,
,actemra,-1,,intravenous_infusion,0,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,remicade,-1,,intravenous_infusion,360,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
,,-1,,,250,cyclosporine,0.00,APPROVED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,,0,
,actemra,-1,,intravenous_infusion,750,tocilizumab,0.71,UNCHECKED,UNREVIEWED,,0,36789426,tocilizumab Intravenous Solution,Drug,MAPS_TO,,CT,1648224377556,
,,-1,,,300,cyclosporine,0.00,APPROVED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,,0,
,otezla,-1,,oral,60,apremilast,0.87,UNCHECKED,UNREVIEWED,,0,44815759,apremilast Oral Tablet [Otezla],Drug,MAPS_TO,,CT,1648220296979,
,,-1,,oral,50,cyclosporine,0.00,APPROVED,UNREVIEWED,,0,19010482,cyclosporine,Drug,MAPS_TO,,,0,
,remicade,-1,,intravenous_infusion,370,infliximab,1.00,UNCHECKED,UNREVIEWED,,0,36783416,infliximab Intravenous Solution [Remicade],Drug,MAPS_TO,,CT,1648213247501,
